,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
253,Suriname,SUR,2003,10,6,5,54,3,5,2,15,3,7,1,35,57,2,32,6,5,10,39,13,14,20,5,1,3,2,50,2,1,408
254,Suriname,SUR,2004,10,6,5,55,3,5,2,16,3,7,1,36,59,2,32,6,5,11,39,13,15,21,5,1,3,2,52,2,1,418
255,Suriname,SUR,2005,10,6,5,55,3,5,2,16,3,7,1,37,60,2,31,6,5,11,38,14,15,22,5,1,4,2,52,2,1,421
256,Suriname,SUR,2006,10,6,5,56,3,5,2,16,3,7,1,37,61,2,30,6,5,12,39,15,15,22,5,1,4,2,54,2,1,427
257,Suriname,SUR,2007,10,6,6,58,3,5,2,16,3,7,2,38,63,2,30,7,5,12,40,15,16,23,5,1,4,2,56,2,1,440
258,Suriname,SUR,2008,11,7,6,60,4,5,2,17,3,8,2,40,65,2,31,7,6,13,41,16,16,24,5,1,4,2,59,2,1,460
259,Suriname,SUR,2009,11,7,6,62,4,5,2,17,3,8,2,42,67,2,31,7,6,14,41,16,16,26,6,1,4,2,61,2,1,472
260,Suriname,SUR,2010,11,7,6,64,4,5,2,17,3,8,2,43,69,3,32,7,6,14,41,17,17,27,6,1,4,2,64,2,1,485
261,Suriname,SUR,2011,12,7,6,66,4,5,2,17,3,9,2,44,71,3,32,8,6,14,41,17,17,28,6,1,4,3,66,2,1,497
262,Suriname,SUR,2012,12,8,7,68,4,6,2,17,3,9,2,46,73,3,32,8,6,15,42,17,18,29,6,1,4,3,68,2,1,512
263,Suriname,SUR,2013,13,8,7,73,4,6,2,18,3,10,2,48,81,3,34,9,6,15,44,18,19,31,7,1,4,3,73,2,1,545
264,Suriname,SUR,2014,13,9,7,78,5,6,2,19,3,10,2,51,85,3,36,9,7,16,46,19,19,33,7,1,5,3,78,2,1,575
265,Suriname,SUR,2015,14,9,8,82,5,7,2,19,3,11,2,55,86,3,38,9,7,17,49,19,20,36,8,1,5,3,83,3,1,605
266,Suriname,SUR,2016,15,9,8,85,5,7,3,20,3,11,2,57,89,3,40,10,8,18,51,20,21,38,8,1,5,3,86,3,1,630
267,Suriname,SUR,2017,15,10,8,88,5,7,3,20,3,11,2,59,92,3,41,10,8,18,52,20,22,39,8,1,5,3,89,3,1,646
268,Suriname,SUR,2018,16,10,9,90,5,7,3,21,3,12,3,61,95,4,42,10,8,19,53,20,22,41,8,1,5,3,92,3,1,667
269,Suriname,SUR,2019,16,10,9,92,5,8,3,21,3,12,3,63,97,4,42,11,9,20,54,21,23,43,9,1,5,3,94,3,1,685
270,Uruguay,URY,1990,56,243,101,1674,185,225,45,244,26,94,27,807,552,16,691,239,69,123,206,133,195,412,378,17,19,56,1069,20,8,7930
271,Uruguay,URY,1991,55,246,102,1689,183,230,48,254,26,97,28,849,536,15,705,250,70,124,209,137,202,439,388,19,19,56,1124,21,9,8130
272,Uruguay,URY,1992,59,255,102,1693,180,228,49,252,25,100,28,831,581,18,691,252,70,132,208,137,206,438,372,18,19,56,1116,20,9,8145
273,Uruguay,URY,1993,61,263,101,1698,178,230,50,256,25,101,28,843,610,20,690,255,72,136,213,138,212,443,360,17,19,55,1122,20,9,8225
274,Uruguay,URY,1994,63,264,100,1673,172,230,51,251,24,103,29,839,642,22,679,256,70,138,214,138,219,443,353,17,18,54,1116,20,8,8206
275,Uruguay,URY,1995,64,265,99,1685,169,234,51,260,24,106,29,844,670,23,675,259,70,141,219,139,224,455,351,17,18,53,1136,20,8,8308
276,Uruguay,URY,1996,65,267,98,1657,163,235,53,265,23,109,30,843,698,25,668,259,71,146,224,140,230,468,352,17,18,52,1156,21,9,8362
277,Uruguay,URY,1997,64,256,99,1617,157,235,55,270,23,112,30,852,711,27,662,258,72,151,233,140,234,487,357,17,17,50,1181,22,8,8397
278,Uruguay,URY,1998,66,257,98,1623,157,240,58,277,22,113,32,882,733,27,669,266,72,158,241,138,244,510,361,19,17,51,1220,21,10,8582
279,Uruguay,URY,1999,68,258,97,1608,152,241,59,276,22,115,34,875,745,26,664,268,72,163,244,140,257,529,367,18,15,52,1235,22,9,8631
280,Uruguay,URY,2000,71,256,98,1581,147,235,62,272,21,117,34,872,759,26,644,264,71,162,242,142,253,535,362,17,16,53,1231,22,10,8575
281,Uruguay,URY,2001,74,255,98,1565,147,229,64,267,21,121,36,861,782,26,635,260,71,159,240,145,259,540,354,16,15,53,1231,22,9,8555
282,Uruguay,URY,2002,78,261,102,1579,147,227,64,272,21,128,38,882,791,26,636,258,73,165,240,146,267,561,356,16,15,52,1265,22,10,8698
283,Uruguay,URY,2003,83,268,103,1589,147,228,67,271,20,130,40,891,823,27,635,256,73,169,239,150,270,566,358,16,17,55,1297,24,11,8823
284,Uruguay,URY,2004,87,272,107,1570,145,226,70,269,22,131,41,906,833,28,628,247,75,170,230,152,272,567,354,16,17,54,1302,26,12,8829
285,Uruguay,URY,2005,89,271,106,1569,142,225,71,263,22,133,43,911,830,28,617,257,74,172,231,153,271,573,345,16,17,52,1301,25,12,8819
286,Uruguay,URY,2006,93,272,107,1562,139,220,74,257,22,135,45,895,837,29,603,265,73,175,223,156,271,577,337,15,17,49,1302,25,12,8787
287,Uruguay,URY,2007,96,282,110,1635,142,229,72,264,22,136,46,912,837,29,629,273,72,177,231,157,274,615,341,14,18,49,1370,25,13,9070
288,Uruguay,URY,2008,98,278,107,1609,136,228,70,263,22,139,49,890,838,28,600,273,73,176,229,156,267,617,326,15,18,47,1338,26,12,8928
289,Uruguay,URY,2009,101,285,108,1623,132,225,71,261,22,139,53,875,834,28,596,274,71,176,221,157,264,628,321,15,18,45,1325,27,11,8906
290,Uruguay,URY,2010,107,295,109,1656,132,229,77,263,22,143,55,884,834,29,607,279,73,176,220,163,268,654,321,16,17,47,1365,30,11,9082
291,Uruguay,URY,2011,110,301,111,1686,135,234,79,272,22,145,57,905,833,29,621,285,75,178,227,164,274,683,325,16,17,47,1408,32,12,9283
292,Uruguay,URY,2012,114,304,111,1694,135,234,81,275,22,147,59,899,821,29,621,287,74,178,228,167,276,699,322,15,16,46,1410,34,12,9310
293,Uruguay,URY,2013,117,308,111,1698,134,233,83,272,21,148,60,896,808,29,613,286,75,181,230,167,270,713,313,15,16,46,1395,35,13,9286
294,Uruguay,URY,2014,120,311,112,1690,133,235,84,273,21,151,62,892,807,29,599,283,75,180,232,166,274,725,308,16,16,45,1385,38,13,9275
295,Uruguay,URY,2015,123,319,114,1696,132,237,87,277,22,153,64,911,803,28,596,282,78,180,234,165,277,749,314,16,16,44,1413,39,14,9383
296,Uruguay,URY,2016,124,330,115,1688,134,234,87,278,21,155,64,915,804,30,590,285,79,182,232,163,282,763,320,16,16,45,1420,39,15,9426
297,Uruguay,URY,2017,125,334,116,1711,135,237,89,279,21,158,65,926,813,30,595,290,80,185,232,166,285,780,329,16,16,46,1462,39,15,9575
298,Uruguay,URY,2018,127,340,117,1730,136,237,90,281,21,161,66,928,828,30,594,293,80,187,230,166,288,795,336,16,16,47,1488,39,14,9681
299,Uruguay,URY,2019,128,346,118,1754,137,238,91,283,21,164,67,936,843,30,596,297,81,189,230,167,291,811,344,16,16,48,1520,39,14,9815
300,Venezuela,VEN,1990,639,278,144,1829,242,349,44,746,89,119,58,806,915,48,1842,159,184,65,1147,90,431,145,241,7,24,65,800,146,12,11664
301,Venezuela,VEN,1991,621,283,151,1915,255,353,47,739,91,126,61,860,992,51,1893,169,188,75,1199,98,445,168,247,8,25,66,853,154,13,12146
302,Venezuela,VEN,1992,628,299,156,1995,265,359,50,767,92,134,65,918,1087,54,1924,180,193,84,1239,106,471,191,252,9,27,68,917,162,14,12706
303,Venezuela,VEN,1993,596,305,157,2060,275,355,53,796,95,140,68,926,1245,56,1970,189,192,95,1255,117,485,217,258,11,28,68,964,176,15,13167
304,Venezuela,VEN,1994,546,310,169,2159,286,363,56,830,99,147,72,1012,1414,61,2067,205,202,115,1343,135,505,262,269,13,31,70,1051,190,16,13998
305,Venezuela,VEN,1995,435,303,174,2206,295,344,59,836,99,155,74,1049,1451,64,2059,208,204,155,1381,166,506,342,273,18,33,67,1117,196,17,14286
306,Venezuela,VEN,1996,339,288,174,2188,296,322,61,821,98,157,73,1079,1432,67,2013,205,204,209,1434,205,494,431,271,25,35,63,1143,198,17,14342
307,Venezuela,VEN,1997,297,278,176,2196,294,308,61,795,95,168,76,1102,1458,69,1972,206,202,252,1444,232,482,491,264,29,36,62,1162,203,16,14426
308,Venezuela,VEN,1998,282,282,186,2343,314,312,65,802,95,179,84,1132,1540,74,2073,219,201,285,1456,259,500,562,278,35,39,63,1236,207,16,15119
309,Venezuela,VEN,1999,271,287,192,2421,317,323,70,811,103,184,85,1180,1596,77,2113,227,205,313,1510,286,504,612,277,38,41,64,1285,218,16,15626
310,Venezuela,VEN,2000,267,303,198,2546,328,320,75,817,108,192,92,1197,1716,79,2123,235,203,342,1471,309,511,657,285,41,41,65,1350,225,17,16113
311,Venezuela,VEN,2001,274,327,213,2725,341,329,80,843,110,204,103,1266,1885,82,2160,252,205,368,1516,338,529,710,302,44,45,69,1437,241,17,17015
312,Venezuela,VEN,2002,290,345,223,2915,364,347,87,862,108,225,114,1404,2084,90,2272,267,220,396,1603,360,549,765,316,43,48,75,1542,261,17,18192
313,Venezuela,VEN,2003,309,364,241,3145,400,353,92,898,115,233,121,1443,2201,95,2382,287,218,398,1620,378,574,785,330,45,52,79,1599,278,19,19054
314,Venezuela,VEN,2004,314,358,233,3131,390,345,89,865,116,238,127,1440,2205,94,2312,285,212,402,1592,377,558,751,326,45,50,78,1548,288,18,18787
315,Venezuela,VEN,2005,334,380,240,3303,404,351,93,859,117,252,137,1503,2360,101,2360,301,217,419,1621,393,570,797,339,46,52,83,1610,303,20,19565
316,Venezuela,VEN,2006,361,422,261,3638,443,358,103,884,121,270,152,1566,2603,108,2497,326,221,440,1630,418,598,879,369,48,56,93,1764,323,21,20973
317,Venezuela,VEN,2007,390,463,278,3927,473,357,108,909,123,289,167,1624,2764,115,2586,350,227,464,1622,438,619,957,393,47,60,102,1907,338,22,22119
318,Venezuela,VEN,2008,419,506,292,4195,499,368,115,953,128,304,183,1742,2905,120,2667,366,244,496,1678,460,649,1040,414,49,64,111,2044,351,24,23386
319,Venezuela,VEN,2009,441,519,299,4290,501,368,118,964,131,317,195,1827,2953,122,2665,377,255,509,1701,471,651,1069,422,50,65,118,2094,354,25,23871
320,Venezuela,VEN,2010,436,515,286,4095,464,360,115,962,130,313,197,1925,2737,122,2512,365,267,519,1747,467,635,1052,404,52,64,114,2064,340,25,23284
321,Venezuela,VEN,2011,461,538,297,4213,471,366,119,975,132,325,211,2050,2793,125,2540,376,281,543,1800,482,653,1101,417,53,67,118,2149,343,25,24024
322,Venezuela,VEN,2012,497,584,313,4466,492,378,126,1009,138,345,225,2142,2948,133,2620,395,292,566,1819,501,686,1174,443,55,70,126,2271,367,26,25207
323,Venezuela,VEN,2013,511,599,314,4501,486,382,129,1029,141,351,236,2195,2960,135,2582,404,302,585,1853,510,705,1205,448,57,69,128,2329,381,26,25553
324,Venezuela,VEN,2014,524,609,323,4566,482,411,133,1108,141,361,237,2431,2923,145,2695,413,343,621,2074,527,750,1273,455,57,70,127,2471,387,27,26684
325,Venezuela,VEN,2015,548,631,334,4707,498,427,138,1136,144,375,242,2487,3028,150,2796,428,358,635,2136,536,777,1333,474,58,73,131,2578,402,28,27588
326,Venezuela,VEN,2016,582,662,351,4905,527,454,144,1121,146,395,249,2592,3292,158,2948,452,377,651,2201,543,796,1413,502,57,76,137,2718,422,29,28900
327,Venezuela,VEN,2017,608,685,365,5082,553,472,149,1112,147,410,252,2621,3486,164,3088,472,387,660,2225,545,808,1476,523,54,78,142,2827,441,30,29862
328,Venezuela,VEN,2018,632,707,381,5254,581,491,155,1124,150,424,256,2652,3668,170,3242,492,396,673,2265,552,825,1538,542,54,82,148,2944,461,31,30890
329,Venezuela,VEN,2019,688,757,414,5659,639,537,167,1155,159,458,271,2811,4091,184,3560,537,426,706,2390,579,872,1667,585,54,88,160,3194,502,33,33343
